bin, cx, cy, cz, volume, rel. src, strength, vol. strength
2902, 0, 209.562, 32.8854, 45.7798, 0, 0, 0
2903, 0, 208.629, 32.8854, 45.6739, 0, 0, 0
2904, 0, 207.695, 32.8854, 45.4694, 0, 0, 0
2905, 0, 206.761, 32.8854, 45.2649, 0, 0, 0
2906, 0, 205.827, 32.8854, 45.0593, 0, 0, 0
2907, 0, 204.893, 32.8854, 44.904, 0, 0, 0
2908, 0, 203.958, 32.8854, 44.6514, 0, 0, 0
2909, 0, 203.024, 32.8854, 44.4469, 0, 0, 0
2910, 0, 202.09, 32.8854, 44.2886, 0, 0, 0
2911, 0, 201.155, 32.8854, 44.0377, 0, 0, 0
2912, 0, 200.252, 32.8854, 40.9298, 0, 0, 0
2913, 0, 199.454, 32.8854, 33.8477, 0, 0, 0
2914, 0, 198.777, 32.8854, 29.3528, 0, 0, 0
2915, 0, 198.177, 32.8854, 26.4772, 0, 0, 0
2916, 0, 197.611, 32.8854, 25.9848, 0, 0, 0
2917, 0, 197.051, 32.8854, 25.8648, 0, 0, 0
2918, 0, 196.491, 32.8854, 25.8374, 0, 0, 0
2919, 0, 195.93, 32.8854, 25.7177, 0, 0, 0
2920, 0, 195.37, 32.8854, 25.6446, 0, 0, 0
2921, 0, 194.81, 32.8854, 25.525, 0, 0, 0
2922, 0, 194.308, 32.8854, 20.3583, 0, 0, 0
2923, 0, 193.909, 32.8854, 15.9532, 0, 0, 0
2924, 0, 193.584, 32.8854, 13.567, 0, 0, 0
2925, 0, 216.757, 35.8691, 17.1728, 0, 0, 0
2926, 0, 216.316, 35.8691, 27.5317, 0, 0, 0
2927, 0, 215.765, 35.8691, 28.3212, 0, 0, 0
2928, 0, 215.205, 35.8691, 28.2477, 0, 0, 0
2929, 0, 214.645, 35.8691, 28.2245, 0, 0, 0
2930, 0, 214.084, 35.8691, 28.1005, 0, 0, 0
2931, 0, 213.524, 35.8691, 28.027, 0, 0, 0
2932, 0, 212.964, 35.8691, 28.0034, 0, 0, 0
2933, 0, 212.402, 35.8691, 27.9795, 0, 0, 0
2934, 0, 211.82, 35.8691, 29.8891, 0, 0, 0
2935, 0, 211.178, 35.8691, 33.8073, 0, 0, 0
2936, 0, 210.432, 35.8691, 39.8536, 0, 0, 0
2937, 0, 209.562, 35.8691, 45.7798, 0, 0, 0
2938, 0, 208.629, 35.8691, 45.6739, 0, 0, 0
2939, 0, 207.695, 35.8691, 45.4694, 0, 0, 0
2940, 0, 206.761, 35.8691, 45.2649, 0, 0, 0
2941, 0, 205.827, 35.8691, 45.0593, 0, 0, 0
2942, 0, 204.893, 35.8691, 44.904, 0, 0, 0
2943, 0, 203.958, 35.8691, 44.6514, 0, 0, 0
2944, 0, 203.024, 35.8691, 44.447, 0, 0, 0
2945, 0, 202.09, 35.8691, 44.2887, 0, 0, 0
2946, 0, 201.155, 35.8691, 44.0377, 0, 0, 0
2947, 0, 200.252, 35.8691, 40.9298, 0, 0, 0
2948, 0, 199.454, 35.8691, 33.8477, 0, 0, 0
2949, 0, 198.777, 35.8691, 29.3528, 0, 0, 0
2950, 0, 198.177, 35.8691, 26.4772, 0, 0, 0
2951, 0, 197.611, 35.8691, 25.9848, 0, 0, 0
2952, 0, 197.051, 35.8691, 25.8648, 0, 0, 0
2953, 0, 196.491, 35.8691, 25.8374, 0, 0, 0
2954, 0, 195.93, 35.8691, 25.7177, 0, 0, 0
2955, 0, 195.37, 35.8691, 25.6447, 0, 0, 0
2956, 0, 194.81, 35.8691, 25.525, 0, 0, 0
2957, 0, 194.308, 35.8691, 20.3583, 0, 0, 0
2958, 0, 193.909, 35.8691, 15.9532, 0, 0, 0
2959, 0, 193.584, 35.8691, 13.567, 0, 0, 0
2960, 0, 216.757, 38.8528, 17.1734, 0, 0, 0
2961, 0, 216.316, 38.8528, 27.5326, 0, 0, 0
2962, 0, 215.765, 38.8528, 28.3221, 0, 0, 0
2963, 0, 215.205, 38.8528, 28.2486, 0, 0, 0
2964, 0, 214.645, 38.8528, 28.2254, 0, 0, 0
2965, 0, 214.084, 38.8528, 28.1014, 0, 0, 0
2966, 0, 213.524, 38.8528, 28.0279, 0, 0, 0
2967, 0, 212.964, 38.8528, 28.0044, 0, 0, 0
2968, 0, 212.402, 38.8528, 27.9804, 0, 0, 0
2969, 0, 211.82, 38.8528, 29.8901, 0, 0, 0
2970, 0, 211.178, 38.8528, 33.8084, 0, 0, 0
2971, 0, 210.432, 38.8528, 39.8549, 0, 0, 0
2972, 0, 209.562, 38.8528, 45.7813, 0, 0, 0
2973, 0, 208.629, 38.8528, 45.6755, 0, 0, 0
2974, 0, 207.695, 38.8528, 45.4709, 0, 0, 0
2975, 0, 206.761, 38.8528, 45.2664, 0, 0, 0
2976, 0, 205.827, 38.8528, 45.0608, 0, 0, 0
2977, 0, 204.893, 38.8528, 44.9055, 0, 0, 0
2978, 0, 203.958, 38.8528, 44.6529, 0, 0, 0
2979, 0, 203.024, 38.8528, 44.4484, 0, 0, 0
2980, 0, 202.09, 38.8528, 44.2901, 0, 0, 0
2981, 0, 201.155, 38.8528, 44.0392, 0, 0, 0
2982, 0, 200.252, 38.8528, 40.9312, 0, 0, 0
2983, 0, 199.454, 38.8528, 33.8488, 0, 0, 0
2984, 0, 198.777, 38.8528, 29.3538, 0, 0, 0
2985, 0, 198.177, 38.8528, 26.4781, 0, 0, 0
2986, 0, 197.611, 38.8528, 25.9856, 0, 0, 0
2987, 0, 197.051, 38.8528, 25.8657, 0, 0, 0
2988, 0, 196.491, 38.8528, 25.8382, 0, 0, 0
2989, 0, 195.93, 38.8528, 25.7185, 0, 0, 0
2990, 0, 195.37, 38.8528, 25.6455, 0, 0, 0
2991, 0, 194.81, 38.8528, 25.5258, 0, 0, 0
2992, 0, 194.308, 38.8528, 20.359, 0, 0, 0
2993, 0, 193.909, 38.8528, 15.9537, 0, 0, 0
2994, 0, 193.584, 38.8528, 13.5675, 0, 0, 0
2995, 0, 216.757, 41.8366, 17.1728, 0, 0, 0
2996, 0, 216.316, 41.8366, 27.5317, 0, 0, 0
2997, 0, 215.765, 41.8366, 28.3212, 0, 0, 0
2998, 0, 215.205, 41.8366, 28.2477, 0, 0, 0
2999, 0, 214.645, 41.8366, 28.2245, 0, 0, 0
3000, 0, 214.084, 41.8366, 28.1005, 0, 0, 0
3001, 0, 213.524, 41.8366, 28.027, 0, 0, 0
3002, 0, 212.964, 41.8366, 28.0034, 0, 0, 0
3003, 0, 212.402, 41.8366, 27.9795, 0, 0, 0
3004, 0, 211.82, 41.8366, 29.8891, 0, 0, 0
3005, 0, 211.178, 41.8366, 33.8073, 0, 0, 0
3006, 0, 210.432, 41.8366, 39.8536, 0, 0, 0
3007, 0, 209.562, 41.8366, 45.7798, 0, 0, 0
3008, 0, 208.629, 41.8366, 45.6739, 0, 0, 0
3009, 0, 207.695, 41.8366, 45.4694, 0, 0, 0
3010, 0, 206.761, 41.8366, 45.2649, 0, 0, 0
3011, 0, 205.827, 41.8366, 45.0593, 0, 0, 0
3012, 0, 204.893, 41.8366, 44.904, 0, 0, 0
3013, 0, 203.958, 41.8366, 44.6514, 0, 0, 0
3014, 0, 203.024, 41.8366, 44.447, 0, 0, 0
3015, 0, 202.09, 41.8366, 44.2887, 0, 0, 0
3016, 0, 201.155, 41.8366, 44.0377, 0, 0, 0
3017, 0, 200.252, 41.8366, 40.9298, 0, 0, 0
3018, 0, 199.454, 41.8366, 33.8477, 0, 0, 0
3019, 0, 198.777, 41.8366, 29.3528, 0, 0, 0
3020, 0, 198.177, 41.8366, 26.4772, 0, 0, 0
3021, 0, 197.611, 41.8366, 25.9848, 0, 0, 0
3022, 0, 197.051, 41.8366, 25.8648, 0, 0, 0
3023, 0, 196.491, 41.8366, 25.8374, 0, 0, 0
3024, 0, 195.93, 41.8366, 25.7177, 0, 0, 0
3025, 0, 195.37, 41.8366, 25.6447, 0, 0, 0
3026, 0, 194.81, 41.8366, 25.525, 0, 0, 0
3027, 0, 194.308, 41.8366, 20.3583, 0, 0, 0
3028, 0, 193.909, 41.8366, 15.9532, 0, 0, 0
3029, 0, 193.584, 41.8366, 13.567, 0, 0, 0
3030, 0, 216.757, 44.8203, 17.1728, 0, 0, 0
3031, 0, 216.316, 44.8203, 27.5317, 0, 0, 0
3032, 0, 215.765, 44.8203, 28.3212, 0, 0, 0
3033, 0, 215.205, 44.8203, 28.2476, 0, 0, 0
3034, 0, 214.645, 44.8203, 28.2244, 0, 0, 0
3035, 0, 214.084, 44.8203, 28.1005, 0, 0, 0
3036, 0, 213.524, 44.8203, 28.027, 0, 0, 0
3037, 0, 212.964, 44.8203, 28.0034, 0, 0, 0
3038, 0, 212.402, 44.8203, 27.9795, 0, 0, 0
3039, 0, 211.82, 44.8203, 29.8891, 0, 0, 0
3040, 0, 211.178, 44.8203, 33.8073, 0, 0, 0
3041, 0, 210.432, 44.8203, 39.8535, 0, 0, 0
3042, 0, 209.562, 44.8203, 45.7798, 0, 0, 0
3043, 0, 208.629, 44.8203, 45.6739, 0, 0, 0
3044, 0, 207.695, 44.8203, 45.4694, 0, 0, 0
3045, 0, 206.761, 44.8203, 45.2649, 0, 0, 0
3046, 0, 205.827, 44.8203, 45.0593, 0, 0, 0
3047, 0, 204.893, 44.8203, 44.904, 0, 0, 0
3048, 0, 203.958, 44.8203, 44.6514, 0, 0, 0
3049, 0, 203.024, 44.8203, 44.4469, 0, 0, 0
3050, 0, 202.09, 44.8203, 44.2886, 0, 0, 0
3051, 0, 201.155, 44.8203, 44.0377, 0, 0, 0
3052, 0, 200.252, 44.8203, 40.9298, 0, 0, 0
3053, 0, 199.454, 44.8203, 33.8477, 0, 0, 0
3054, 0, 198.777, 44.8203, 29.3528, 0, 0, 0
3055, 0, 198.177, 44.8203, 26.4772, 0, 0, 0
3056, 0, 197.611, 44.8203, 25.9848, 0, 0, 0
3057, 0, 197.051, 44.8203, 25.8648, 0, 0, 0
3058, 0, 196.491, 44.8203, 25.8374, 0, 0, 0
3059, 0, 195.93, 44.8203, 25.7177, 0, 0, 0
3060, 0, 195.37, 44.8203, 25.6446, 0, 0, 0
3061, 0, 194.81, 44.8203, 25.525, 0, 0, 0
3062, 0, 194.308, 44.8203, 20.3583, 0, 0, 0
3063, 0, 193.909, 44.8203, 15.9532, 0, 0, 0
3064, 0, 193.584, 44.8203, 13.567, 0, 0, 0
3065, 0, 216.757, 47.804, 17.1734, 0, 0, 0
3066, 0, 216.316, 47.804, 27.5326, 0, 0, 0
3067, 0, 215.765, 47.804, 28.3221, 0, 0, 0
3068, 0, 215.205, 47.804, 28.2486, 0, 0, 0
3069, 0, 214.645, 47.804, 28.2254, 0, 0, 0
3070, 0, 214.084, 47.804, 28.1014, 0, 0, 0
3071, 0, 213.524, 47.804, 28.0279, 0, 0, 0
3072, 0, 212.964, 47.804, 28.0044, 0, 0, 0
3073, 0, 212.402, 47.804, 27.9804, 0, 0, 0
3074, 0, 211.82, 47.804, 29.8901, 0, 0, 0
3075, 0, 211.178, 47.804, 33.8084, 0, 0, 0
3076, 0, 210.432, 47.804, 39.8549, 0, 0, 0
3077, 0, 209.562, 47.804, 45.7813, 0, 0, 0
3078, 0, 208.629, 47.804, 45.6755, 0, 0, 0
3079, 0, 207.695, 47.804, 45.4709, 0, 0, 0
3080, 0, 206.761, 47.804, 45.2664, 0, 0, 0
3081, 0, 205.827, 47.804, 45.0608, 0, 0, 0
3082, 0, 204.893, 47.804, 44.9055, 0, 0, 0
3083, 0, 203.958, 47.804, 44.6529, 0, 0, 0
3084, 0, 203.024, 47.804, 44.4484, 0, 0, 0
3085, 0, 202.09, 47.804, 44.2901, 0, 0, 0
3086, 0, 201.155, 47.804, 44.0392, 0, 0, 0
3087, 0, 200.252, 47.804, 40.9312, 0, 0, 0
3088, 0, 199.454, 47.804, 33.8488, 0, 0, 0
3089, 0, 198.777, 47.804, 29.3538, 0, 0, 0
3090, 0, 198.177, 47.804, 26.4781, 0, 0, 0
3091, 0, 197.611, 47.804, 25.9856, 0, 0, 0
3092, 0, 197.051, 47.804, 25.8657, 0, 0, 0
3093, 0, 196.491, 47.804, 25.8382, 0, 0, 0
3094, 0, 195.93, 47.804, 25.7185, 0, 0, 0
3095, 0, 195.37, 47.804, 25.6455, 0, 0, 0
3096, 0, 194.81, 47.804, 25.5258, 0, 0, 0
3097, 0, 194.308, 47.804, 20.359, 0, 0, 0
3098, 0, 193.909, 47.804, 15.9537, 0, 0, 0
3099, 0, 193.584, 47.804, 13.5675, 0, 0, 0
3100, 0, 216.757, 50.7877, 17.1728, 0, 0, 0
3101, 0, 216.316, 50.7877, 27.5317, 0, 0, 0
3102, 0, 215.765, 50.7877, 28.3212, 0, 0, 0
3103, 0, 215.205, 50.7877, 28.2476, 0, 0, 0
3104, 0, 214.645, 50.7877, 28.2244, 0, 0, 0
3105, 0, 214.084, 50.7877, 28.1005, 0, 0, 0
3106, 0, 213.524, 50.7877, 28.027, 0, 0, 0
3107, 0, 212.964, 50.7877, 28.0034, 0, 0, 0
3108, 0, 212.402, 50.7877, 27.9795, 0, 0, 0
3109, 0, 211.82, 50.7877, 29.8891, 0, 0, 0
3110, 0, 211.178, 50.7877, 33.8073, 0, 0, 0
3111, 0, 210.432, 50.7877, 39.8535, 0, 0, 0
3112, 0, 209.562, 50.7877, 45.7798, 0, 0, 0
3113, 0, 208.629, 50.7877, 45.6739, 0, 0, 0
3114, 0, 207.695, 50.7877, 45.4694, 0, 0, 0
3115, 0, 206.761, 50.7877, 45.2649, 0, 0, 0
3116, 0, 205.827, 50.7877, 45.0593, 0, 0, 0
3117, 0, 204.893, 50.7877, 44.904, 0, 0, 0
3118, 0, 203.958, 50.7877, 44.6514, 0, 0, 0
3119, 0, 203.024, 50.7877, 44.4469, 0, 0, 0
3120, 0, 202.09, 50.7877, 44.2886, 0, 0, 0
3121, 0, 201.155, 50.7877, 44.0377, 0, 0, 0
3122, 0, 200.252, 50.7877, 40.9298, 0, 0, 0
3123, 0, 199.454, 50.7877, 33.8477, 0, 0, 0
3124, 0, 198.777, 50.7877, 29.3528, 0, 0, 0
3125, 0, 198.177, 50.7877, 26.4772, 0, 0, 0
3126, 0, 197.611, 50.7877, 25.9848, 0, 0, 0
3127, 0, 197.051, 50.7877, 25.8648, 0, 0, 0
3128, 0, 196.491, 50.7877, 25.8374, 0, 0, 0
3129, 0, 195.93, 50.7877, 25.7177, 0, 0, 0
3130, 0, 195.37, 50.7877, 25.6446, 0, 0, 0
3131, 0, 194.81, 50.7877, 25.525, 0, 0, 0
3132, 0, 194.308, 50.7877, 20.3583, 0, 0, 0
3133, 0, 193.909, 50.7877, 15.9532, 0, 0, 0
3134, 0, 193.584, 50.7877, 13.567, 0, 0, 0
3135, 0, 216.757, 53.7714, 17.1728, 0, 0, 0
3136, 0, 216.316, 53.7714, 27.5317, 0, 0, 0
3137, 0, 215.765, 53.7714, 28.3212, 0, 0, 0
3138, 0, 215.205, 53.7714, 28.2477, 0, 0, 0
3139, 0, 214.645, 53.7714, 28.2245, 0, 0, 0
3140, 0, 214.084, 53.7714, 28.1005, 0, 0, 0
3141, 0, 213.524, 53.7714, 28.027, 0, 0, 0
3142, 0, 212.964, 53.7714, 28.0034, 0, 0, 0
3143, 0, 212.402, 53.7714, 27.9795, 0, 0, 0
3144, 0, 211.82, 53.7714, 29.8891, 0, 0, 0
3145, 0, 211.178, 53.7714, 33.8073, 0, 0, 0
3146, 0, 210.432, 53.7714, 39.8536, 0, 0, 0
3147, 0, 209.562, 53.7714, 45.7798, 0, 0, 0
3148, 0, 208.629, 53.7714, 45.6739, 0, 0, 0
3149, 0, 207.695, 53.7714, 45.4694, 0, 0, 0
3150, 0, 206.761, 53.7714, 45.2649, 0, 0, 0
3151, 0, 205.827, 53.7714, 45.0593, 0, 0, 0
3152, 0, 204.893, 53.7714, 44.904, 0, 0, 0
3153, 0, 203.958, 53.7714, 44.6514, 0, 0, 0
3154, 0, 203.024, 53.7714, 44.447, 0, 0, 0
3155, 0, 202.09, 53.7714, 44.2887, 0, 0, 0
3156, 0, 201.155, 53.7714, 44.0377, 0, 0, 0
3157, 0, 200.252, 53.7714, 40.9298, 0, 0, 0
3158, 0, 199.454, 53.7714, 33.8477, 0, 0, 0
3159, 0, 198.777, 53.7714, 29.3528, 0, 0, 0
3160, 0, 198.177, 53.7714, 26.4772, 0, 0, 0
3161, 0, 197.611, 53.7714, 25.9848, 0, 0, 0
3162, 0, 197.051, 53.7714, 25.8648, 0, 0, 0
3163, 0, 196.491, 53.7714, 25.8374, 0, 0, 0
3164, 0, 195.93, 53.7714, 25.7177, 0, 0, 0
3165, 0, 195.37, 53.7714, 25.6447, 0, 0, 0
3166, 0, 194.81, 53.7714, 25.525, 0, 0, 0
3167, 0, 194.308, 53.7714, 20.3583, 0, 0, 0
3168, 0, 193.909, 53.7714, 15.9532, 0, 0, 0
3169, 0, 193.584, 53.7714, 13.567, 0, 0, 0
3170, 0, 216.757, 56.7552, 17.1734, 0, 0, 0
3171, 0, 216.316, 56.7552, 27.5326, 0, 0, 0
3172, 0, 215.765, 56.7552, 28.3222, 0, 0, 0
3173, 0, 215.205, 56.7552, 28.2486, 0, 0, 0
3174, 0, 214.645, 56.7552, 28.2254, 0, 0, 0
3175, 0, 214.084, 56.7552, 28.1015, 0, 0, 0
3176, 0, 213.524, 56.7552, 28.0279, 0, 0, 0
3177, 0, 212.964, 56.7552, 28.0044, 0, 0, 0
3178, 0, 212.402, 56.7552, 27.9805, 0, 0, 0
3179, 0, 211.82, 56.7552, 29.8901, 0, 0, 0
3180, 0, 211.178, 56.7552, 33.8084, 0, 0, 0
3181, 0, 210.432, 56.7552, 39.8549, 0, 0, 0
3182, 0, 209.562, 56.7552, 45.7814, 0, 0, 0
3183, 0, 208.629, 56.7552, 45.6755, 0, 0, 0
3184, 0, 207.695, 56.7552, 45.471, 0, 0, 0
3185, 0, 206.761, 56.7552, 45.2664, 0, 0, 0
3186, 0, 205.827, 56.7552, 45.0608, 0, 0, 0
3187, 0, 204.893, 56.7552, 44.9056, 0, 0, 0
3188, 0, 203.958, 56.7552, 44.6529, 0, 0, 0
3189, 0, 203.024, 56.7552, 44.4485, 0, 0, 0
3190, 0, 202.09, 56.7552, 44.2902, 0, 0, 0
3191, 0, 201.155, 56.7552, 44.0392, 0, 0, 0
3192, 0, 200.252, 56.7552, 40.9312, 0, 0, 0
3193, 0, 199.454, 56.7552, 33.8488, 0, 0, 0
3194, 0, 198.777, 56.7552, 29.3538, 0, 0, 0
3195, 0, 198.177, 56.7552, 26.4781, 0, 0, 0
3196, 0, 197.611, 56.7552, 25.9857, 0, 0, 0
3197, 0, 197.051, 56.7552, 25.8657, 0, 0, 0
3198, 0, 196.491, 56.7552, 25.8383, 0, 0, 0
3199, 0, 195.93, 56.7552, 25.7186, 0, 0, 0
3200, 0, 195.37, 56.7552, 25.6455, 0, 0, 0
3201, 0, 194.81, 56.7552, 25.5258, 0, 0, 0
3202, 0, 194.308, 56.7552, 20.359, 0, 0, 0
3203, 0, 193.909, 56.7552, 15.9538, 0, 0, 0
3204, 0, 193.584, 56.7552, 13.5675, 0, 0, 0
3205, 0, 216.757, 59.739, 17.1728, 0, 0, 0
3206, 0, 216.316, 59.739, 27.5317, 0, 0, 0
3207, 0, 215.765, 59.739, 28.3212, 0, 0, 0
3208, 0, 215.205, 59.739, 28.2477, 0, 0, 0
3209, 0, 214.645, 59.739, 28.2245, 0, 0, 0
3210, 0, 214.084, 59.739, 28.1005, 0, 0, 0
3211, 0, 213.524, 59.739, 28.027, 0, 0, 0
3212, 0, 212.964, 59.739, 28.0034, 0, 0, 0
3213, 0, 212.402, 59.739, 27.9795, 0, 0, 0
3214, 0, 211.82, 59.739, 29.8891, 0, 0, 0
3215, 0, 211.178, 59.739, 33.8073, 0, 0, 0
3216, 0, 210.432, 59.739, 39.8536, 0, 0, 0
3217, 0, 209.562, 59.739, 45.7798, 0, 0, 0
3218, 0, 208.629, 59.739, 45.6739, 0, 0, 0
3219, 0, 207.695, 59.739, 45.4694, 0, 0, 0
3220, 0, 206.761, 59.739, 45.2649, 0, 0, 0
3221, 0, 205.827, 59.739, 45.0593, 0, 0, 0
3222, 0, 204.893, 59.739, 44.904, 0, 0, 0
3223, 0, 203.958, 59.739, 44.6514, 0, 0, 0
3224, 0, 203.024, 59.739, 44.447, 0, 0, 0
3225, 0, 202.09, 59.739, 44.2887, 0, 0, 0
3226, 0, 201.155, 59.739, 44.0377, 0, 0, 0
3227, 0, 200.252, 59.739, 40.9298, 0, 0, 0
3228, 0, 199.454, 59.739, 33.8477, 0, 0, 0
3229, 0, 198.777, 59.739, 29.3528, 0, 0, 0
3230, 0, 198.177, 59.739, 26.4772, 0, 0, 0
3231, 0, 197.611, 59.739, 25.9848, 0, 0, 0
3232, 0, 197.051, 59.739, 25.8648, 0, 0, 0
3233, 0, 196.491, 59.739, 25.8374, 0, 0, 0
3234, 0, 195.93, 59.739, 25.7177, 0, 0, 0
3235, 0, 195.37, 59.739, 25.6447, 0, 0, 0
3236, 0, 194.81, 59.739, 25.525, 0, 0, 0
3237, 0, 194.308, 59.739, 20.3583, 0, 0, 0
3238, 0, 193.909, 59.739, 15.9532, 0, 0, 0
3239, 0, 193.584, 59.739, 13.567, 0, 0, 0
3240, 0, 216.757, 62.7227, 17.1728, 0, 0, 0
3241, 0, 216.316, 62.7227, 27.5316, 0, 0, 0
3242, 0, 215.765, 62.7227, 28.3211, 0, 0, 0
3243, 0, 215.205, 62.7227, 28.2476, 0, 0, 0
3244, 0, 214.645, 62.7227, 28.2244, 0, 0, 0
3245, 0, 214.084, 62.7227, 28.1004, 0, 0, 0
3246, 0, 213.524, 62.7227, 28.0269, 0, 0, 0
3247, 0, 212.964, 62.7227, 28.0034, 0, 0, 0
3248, 0, 212.402, 62.7227, 27.9795, 0, 0, 0
3249, 0, 211.82, 62.7227, 29.8891, 0, 0, 0
3250, 0, 211.178, 62.7227, 33.8072, 0, 0, 0
3251, 0, 210.432, 62.7227, 39.8535, 0, 0, 0
3252, 0, 209.562, 62.7227, 45.7797, 0, 0, 0
3253, 0, 208.629, 62.7227, 45.6739, 0, 0, 0
3254, 0, 207.695, 62.7227, 45.4693, 0, 0, 0
3255, 0, 206.761, 62.7227, 45.2648, 0, 0, 0
3256, 0, 205.827, 62.7227, 45.0592, 0, 0, 0
3257, 0, 204.893, 62.7227, 44.9039, 0, 0, 0
3258, 0, 203.958, 62.7227, 44.6513, 0, 0, 0
3259, 0, 203.024, 62.7227, 44.4469, 0, 0, 0
3260, 0, 202.09, 62.7227, 44.2886, 0, 0, 0
3261, 0, 201.155, 62.7227, 44.0376, 0, 0, 0
3262, 0, 200.252, 62.7227, 40.9297, 0, 0, 0
3263, 0, 199.454, 62.7227, 33.8476, 0, 0, 0
3264, 0, 198.777, 62.7227, 29.3527, 0, 0, 0
3265, 0, 198.177, 62.7227, 26.4771, 0, 0, 0
3266, 0, 197.611, 62.7227, 25.9847, 0, 0, 0
3267, 0, 197.051, 62.7227, 25.8648, 0, 0, 0
3268, 0, 196.491, 62.7227, 25.8373, 0, 0, 0
3269, 0, 195.93, 62.7227, 25.7176, 0, 0, 0
3270, 0, 195.37, 62.7227, 25.6446, 0, 0, 0
3271, 0, 194.81, 62.7227, 25.5249, 0, 0, 0
3272, 0, 194.308, 62.7227, 20.3583, 0, 0, 0
3273, 0, 193.909, 62.7227, 15.9532, 0, 0, 0
3274, 0, 193.584, 62.7227, 13.567, 0, 0, 0
3275, 0, 216.757, 65.7064, 17.1734, 0, 0, 0
3276, 0, 216.316, 65.7064, 27.5326, 0, 0, 0
3277, 0, 215.765, 65.7064, 28.3222, 0, 0, 0
3278, 0, 215.205, 65.7064, 28.2486, 0, 0, 0
3279, 0, 214.645, 65.7064, 28.2254, 0, 0, 0
3280, 0, 214.084, 65.7064, 28.1015, 0, 0, 0
3281, 0, 213.524, 65.7064, 28.0279, 0, 0, 0
3282, 0, 212.964, 65.7064, 28.0044, 0, 0, 0
3283, 0, 212.402, 65.7064, 27.9805, 0, 0, 0
3284, 0, 211.82, 65.7064, 29.8901, 0, 0, 0
3285, 0, 211.178, 65.7064, 33.8084, 0, 0, 0
3286, 0, 210.432, 65.7064, 39.8549, 0, 0, 0
3287, 0, 209.562, 65.7064, 45.7814, 0, 0, 0
3288, 0, 208.629, 65.7064, 45.6755, 0, 0, 0
3289, 0, 207.695, 65.7064, 45.471, 0, 0, 0
3290, 0, 206.761, 65.7064, 45.2664, 0, 0, 0
3291, 0, 205.827, 65.7064, 45.0608, 0, 0, 0
3292, 0, 204.893, 65.7064, 44.9056, 0, 0, 0
3293, 0, 203.958, 65.7064, 44.6529, 0, 0, 0
3294, 0, 203.024, 65.7064, 44.4485, 0, 0, 0
3295, 0, 202.09, 65.7064, 44.2902, 0, 0, 0
3296, 0, 201.155, 65.7064, 44.0392, 0, 0, 0
3297, 0, 200.252, 65.7064, 40.9312, 0, 0, 0
3298, 0, 199.454, 65.7064, 33.8488, 0, 0, 0
3299, 0, 198.777, 65.7064, 29.3538, 0, 0, 0
3300, 0, 198.177, 65.7064, 26.4781, 0, 0, 0
3301, 0, 197.611, 65.7064, 25.9857, 0, 0, 0
3302, 0, 197.051, 65.7064, 25.8657, 0, 0, 0
3303, 0, 196.491, 65.7064, 25.8383, 0, 0, 0
3304, 0, 195.93, 65.7064, 25.7186, 0, 0, 0
3305, 0, 195.37, 65.7064, 25.6455, 0, 0, 0
3306, 0, 194.81, 65.7064, 25.5258, 0, 0, 0
3307, 0, 194.308, 65.7064, 20.359, 0, 0, 0
3308, 0, 193.909, 65.7064, 15.9538, 0, 0, 0
3309, 0, 193.584, 65.7064, 13.5675, 0, 0, 0
3310, 0, 216.757, 68.6902, 17.1728, 0, 0, 0
3311, 0, 216.316, 68.6902, 27.5317, 0, 0, 0
3312, 0, 215.765, 68.6902, 28.3212, 0, 0, 0
3313, 0, 215.205, 68.6902, 28.2477, 0, 0, 0
3314, 0, 214.645, 68.6902, 28.2245, 0, 0, 0
3315, 0, 214.084, 68.6902, 28.1005, 0, 0, 0
3316, 0, 213.524, 68.6902, 28.027, 0, 0, 0
3317, 0, 212.964, 68.6902, 28.0034, 0, 0, 0
3318, 0, 212.402, 68.6902, 27.9795, 0, 0, 0
3319, 0, 211.82, 68.6902, 29.8891, 0, 0, 0
3320, 0, 211.178, 68.6902, 33.8073, 0, 0, 0
3321, 0, 210.432, 68.6902, 39.8536, 0, 0, 0
3322, 0, 209.562, 68.6902, 45.7798, 0, 0, 0
3323, 0, 208.629, 68.6902, 45.6739, 0, 0, 0
3324, 0, 207.695, 68.6902, 45.4694, 0, 0, 0
3325, 0, 206.761, 68.6902, 45.2649, 0, 0, 0
3326, 0, 205.827, 68.6902, 45.0593, 0, 0, 0
3327, 0, 204.893, 68.6902, 44.904, 0, 0, 0
3328, 0, 203.958, 68.6902, 44.6514, 0, 0, 0
3329, 0, 203.024, 68.6902, 44.447, 0, 0, 0
3330, 0, 202.09, 68.6902, 44.2887, 0, 0, 0
3331, 0, 201.155, 68.6902, 44.0377, 0, 0, 0
3332, 0, 200.252, 68.6902, 40.9298, 0, 0, 0
3333, 0, 199.454, 68.6902, 33.8477, 0, 0, 0
3334, 0, 198.777, 68.6902, 29.3528, 0, 0, 0
3335, 0, 198.177, 68.6902, 26.4772, 0, 0, 0
3336, 0, 197.611, 68.6902, 25.9848, 0, 0, 0
3337, 0, 197.051, 68.6902, 25.8648, 0, 0, 0
3338, 0, 196.491, 68.6902, 25.8374, 0, 0, 0
3339, 0, 195.93, 68.6902, 25.7177, 0, 0, 0
3340, 0, 195.37, 68.6902, 25.6447, 0, 0, 0
3341, 0, 194.81, 68.6902, 25.525, 0, 0, 0
